Sample,Cluster
202172_at,1
202173_s_at,1
202174_s_at,0
202175_at,1
202176_at,1
202177_at,0
202178_at,0
202179_at,1
202180_s_at,0
202181_at,0
202182_at,1
202183_s_at,1
202184_s_at,1
202185_at,0
202186_x_at,1
202187_s_at,0
202188_at,1
202189_x_at,0
202190_at,1
202191_s_at,1
202192_s_at,0
202193_at,1
202194_at,0
202195_s_at,1
202196_s_at,1
202197_at,1
202198_s_at,1
202199_s_at,0
202200_s_at,0
202201_at,0
202202_s_at,1
202203_s_at,1
202204_s_at,1
202205_at,0
202206_at,1
202207_at,1
202208_s_at,1
202209_at,0
202210_x_at,1
202211_at,1
202212_at,1
202213_s_at,1
202214_s_at,1
202215_s_at,1
202216_x_at,1
202217_at,0
202218_s_at,1
202219_at,0
202220_at,0
202221_s_at,1
202222_s_at,0
202223_at,1
202224_at,0
202225_at,1
202226_s_at,0
202227_s_at,1
202228_s_at,0
202229_s_at,1
202230_s_at,1
202231_at,0
202232_s_at,0
202233_s_at,0
202234_s_at,1
202235_at,1
202236_s_at,0
202237_at,1
202238_s_at,1
202239_at,0
202240_at,1
202241_at,0
202242_at,0
202243_s_at,0
202244_at,0
202245_at,0
202246_s_at,0
202247_s_at,1
202248_at,1
202249_s_at,1
202250_s_at,1
202251_at,1
202252_at,0
202253_s_at,0
202254_at,1
202255_s_at,1
202256_at,1
202257_s_at,1
202258_s_at,1
202259_s_at,1
202260_s_at,1
202261_at,0
202262_x_at,0
202263_at,0
202264_s_at,0
202265_at,1
202266_at,0
202267_at,0
202268_s_at,0
202269_x_at,1
202270_at,1
202271_at,1
202272_s_at,0
202273_at,1
202274_at,0
202275_at,1
202276_at,0
202277_at,0
202278_s_at,1
202279_at,0
202280_at,1
202281_at,0
202282_at,0
202283_at,0
202284_s_at,0
202285_s_at,1
202286_s_at,1
202287_s_at,1
202288_at,1
202289_s_at,0
202290_at,0
202291_s_at,0
202292_x_at,0
202293_at,1
202294_at,0
202295_s_at,0
202296_s_at,0
202297_s_at,0
202298_at,0
202299_s_at,0
202300_at,0
202301_s_at,0
202302_s_at,0
202303_x_at,1
202304_at,0
202305_s_at,0
202306_at,0
202307_s_at,0
202308_at,1
202309_at,0
202310_s_at,0
202311_s_at,1
202312_s_at,1
202313_at,0
202314_at,1
202315_s_at,1
202316_x_at,1
202317_s_at,0
202318_s_at,1
202319_at,1
202320_at,1
202321_at,1
202322_s_at,0
202323_s_at,1
202324_s_at,0
202325_s_at,0
202326_at,1
202327_s_at,1
202328_s_at,1
202329_at,0
202330_s_at,1
202331_at,1
202332_at,1
202333_s_at,0
202334_s_at,1
202335_s_at,1
202336_s_at,0
202337_at,1
202338_at,1
202339_at,1
202340_x_at,0
202341_s_at,0
202342_s_at,0
202343_x_at,0
202344_at,1
202345_s_at,0
202346_at,1
202347_s_at,1
202348_s_at,1
202349_at,1
202350_s_at,0
202351_at,0
202352_s_at,0
202353_s_at,0
202354_s_at,1
202355_s_at,1
202356_s_at,1
202357_s_at,1
202358_s_at,1
202359_s_at,1
202360_at,0
202361_at,0
202362_at,0
202363_at,1
202364_at,0
202365_at,1
202366_at,0
202367_at,1
202368_s_at,1
202369_s_at,1
202370_s_at,0
202371_at,0
202372_at,1
202373_s_at,0
202374_s_at,1
202375_at,1
202376_at,1
202377_at,0
202378_s_at,0
202379_s_at,0
202380_s_at,1
202381_at,0
202382_s_at,1
202383_at,0
202384_s_at,1
202385_s_at,1
202386_s_at,1
202387_at,0
202388_at,0
202389_s_at,1
202390_s_at,1
202391_at,0
202392_s_at,1
202393_s_at,0
202394_s_at,1
202395_at,0
202396_at,1
202397_at,0
202398_at,1
202399_s_at,0
202400_s_at,1
202401_s_at,1
202402_s_at,1
202403_s_at,0
202404_s_at,1
202405_at,1
202406_s_at,0
202407_s_at,1
202408_s_at,1
202409_at,1
202410_x_at,1
202411_at,0
202412_s_at,1
202413_s_at,0
202414_at,1
202415_s_at,1
202416_at,1
202417_at,1
202418_at,0
202419_at,0
202420_s_at,0
202421_at,0
202422_s_at,1
202423_at,0
202424_at,0
202425_x_at,0
202426_s_at,1
202427_s_at,0
202428_x_at,0
202429_s_at,0
202430_s_at,0
202431_s_at,0
202432_at,0
202433_at,0
202434_s_at,1
202435_s_at,1
202436_s_at,1
202437_s_at,1
202438_x_at,1
202439_s_at,1
202440_s_at,1
202441_at,0
202442_at,0
202443_x_at,0
202444_s_at,0
202445_s_at,1
202446_s_at,0
202447_at,0
202448_s_at,1
202449_s_at,0
202450_s_at,0
202451_at,1
202452_at,1
202453_s_at,1
202454_s_at,0
202455_at,1
202456_s_at,1
202457_s_at,0
202458_at,0
202459_s_at,1
202460_s_at,1
202461_at,0
202462_s_at,1
202463_s_at,1
202464_s_at,1
202465_at,1
202466_at,0
202467_s_at,0
202468_s_at,0
202469_s_at,0
202470_s_at,1
202471_s_at,0
202472_at,1
202473_x_at,1
202474_s_at,0
202475_at,0
202476_s_at,1
202477_s_at,0
202478_at,1
202479_s_at,1
202480_s_at,1
202481_at,0
202482_x_at,1
202483_s_at,0
202484_s_at,0
202485_s_at,1
202486_at,0
202487_s_at,0
202488_s_at,0
202489_s_at,0
202490_at,1
202491_s_at,1
202492_at,0
202493_x_at,1
202494_at,1
202495_at,1
202496_at,1
202497_x_at,0
202498_s_at,1
202499_s_at,0
202500_at,1
202501_at,0
202502_at,0
202503_s_at,0
202504_at,1
202505_at,0
202506_at,0
202507_s_at,1
202508_s_at,1
202509_s_at,1
202510_s_at,0
202511_s_at,0
202512_s_at,1
202513_s_at,0
202514_at,1
202515_at,0
202516_s_at,1
202517_at,1
202518_at,1
202519_at,0
202520_s_at,0
202521_at,0
202522_at,0
202523_s_at,1
202524_s_at,1
202525_at,0
202526_at,1
202527_s_at,1
202528_at,0
202529_at,0
202530_at,1
202531_at,0
202532_s_at,1
202533_s_at,1
202534_x_at,1
202535_at,1
202536_at,0
202537_s_at,0
202538_s_at,0
202539_s_at,0
202540_s_at,0
202541_at,1
202542_s_at,0
202543_s_at,1
202544_at,0
202545_at,1
202546_at,0
202547_s_at,1
202548_s_at,0
202549_at,1
202550_s_at,0
202551_s_at,1
202552_s_at,1
202553_s_at,0
202554_s_at,0
202555_s_at,0
202556_s_at,1
202557_at,1
202558_s_at,1
202559_x_at,0
202560_s_at,0
202561_at,1
202562_s_at,1
202563_at,1
202564_x_at,0
202565_s_at,0
202566_s_at,1
202567_at,0
202568_s_at,1
202569_s_at,1
202570_s_at,1
202571_s_at,1
202572_s_at,1
202573_at,0
202574_s_at,1
202575_at,1
202576_s_at,1
202577_s_at,1
202578_s_at,1
202579_x_at,0
202580_x_at,1
202581_at,0
202582_s_at,0
202583_s_at,1
202584_at,1
202585_s_at,1
202586_at,1
202587_s_at,0
202588_at,1
202589_at,0
202590_s_at,1
202591_s_at,0
202592_at,0
202593_s_at,0
202594_at,0
202595_s_at,0
202596_at,0
202597_at,0
202598_at,0
202599_s_at,0
202600_s_at,1
202601_s_at,1
202602_s_at,1
202603_at,0
202604_x_at,1
202605_at,0
202606_s_at,0
202607_at,1
202608_s_at,1
202609_at,0
202610_s_at,1
202611_s_at,1
202612_s_at,1
202613_at,1
202614_at,0
202615_at,0
202616_s_at,1
202617_s_at,1
202618_s_at,1
202619_s_at,0
202620_s_at,0
202621_at,0
202622_s_at,1
202623_at,0
202624_s_at,1
202625_at,1
202626_s_at,1
202627_s_at,1
202628_s_at,1
202629_at,1
202630_at,1
202631_s_at,1
202632_at,1
202633_at,1
202634_at,1
202635_s_at,1
202636_at,0
202637_s_at,0
202638_s_at,1
202639_s_at,1
202640_s_at,1
202641_at,1
202642_s_at,1
202643_s_at,0
202644_s_at,0
202645_s_at,1
202646_s_at,0
202647_s_at,1
202648_at,1
202649_x_at,0
202650_s_at,1
202651_at,1
202652_at,1
202653_s_at,1
202654_x_at,1
202655_at,0
202656_s_at,0
202657_s_at,1
202658_at,1
202659_at,0
202660_at,1
202661_at,1
202662_s_at,1
202663_at,1
202664_at,1
202665_s_at,1
202666_s_at,1
202667_s_at,0
202668_at,0
202669_s_at,0
202670_at,0
202671_s_at,0
202672_s_at,0
202673_at,0
202674_s_at,1
202675_at,0
202676_x_at,1
202677_at,0
202678_at,0
202679_at,1
202680_at,1
202681_at,0
202682_s_at,0
202683_s_at,1
202684_s_at,1
202685_s_at,1
202686_s_at,1
202687_s_at,0
202688_at,0
202689_at,0
202690_s_at,0
202691_at,1
202692_s_at,1
202693_s_at,1
202694_at,1
202695_s_at,1
202696_at,0
202697_at,1
202698_x_at,0
202699_s_at,1
202700_s_at,1
202701_at,1
202702_at,0
202703_at,0
202704_at,0
202705_at,1
202706_s_at,1
202707_at,1
202708_s_at,1
202709_at,0
202710_at,1
202711_at,1
202712_s_at,0
202713_s_at,0
202714_s_at,1
202715_at,1
202716_at,0
202717_s_at,1
202718_at,1
202719_s_at,0
202720_at,0
202721_s_at,0
202722_s_at,0
202723_s_at,0
202724_s_at,1
202725_at,1
202726_at,1
202727_s_at,0
202728_s_at,1
202729_s_at,0
202730_s_at,1
202731_at,0
202732_at,0
202733_at,0
202734_at,0
202735_at,0
202736_s_at,0
202737_s_at,0
202738_s_at,0
202739_s_at,1
202740_at,0
202741_at,0
202742_s_at,0
202743_at,1
202744_at,1
202745_at,1
202746_at,1
202747_s_at,1
202748_at,0
202749_at,0
202750_s_at,1
202751_at,1
202752_x_at,1
202753_at,0
202754_at,0
202755_s_at,1
202756_s_at,1
202757_at,0
202758_s_at,1
202759_s_at,0
202760_s_at,1
202761_s_at,1
202762_at,0
202763_at,1
202764_at,1
202765_s_at,1
202766_s_at,1
202767_at,0
202768_at,0
202769_at,1
202770_s_at,1
202771_at,1
202772_at,0
202773_s_at,1
202774_s_at,0
202775_s_at,1
202776_at,0
202777_at,0
202778_s_at,1
202779_s_at,1
202780_at,0
202781_s_at,0
202782_s_at,1
202783_at,1
202784_s_at,1
202785_at,1
202786_at,0
202787_s_at,1
202788_at,0
202789_at,1
202790_at,0
202791_s_at,1
202792_s_at,1
202793_at,1
202794_at,0
202795_x_at,0
202796_at,1
202797_at,0
202798_at,0
202799_at,1
202800_at,1
202801_at,1
202802_at,1
202803_s_at,0
202804_at,1
202805_s_at,1
202806_at,1
202807_s_at,1
202808_at,0
202809_s_at,1
202810_at,0
202811_at,0
202812_at,0
202813_at,1
202814_s_at,1
202815_s_at,1
202816_s_at,1
202817_s_at,1
202818_s_at,1
202819_s_at,1
202820_at,1
202821_s_at,1
202822_at,0
202823_at,1
202824_s_at,0
202825_at,1
202826_at,0
202827_s_at,1
202828_s_at,1
202829_s_at,0
202830_s_at,1
202831_at,0
202832_at,0
202833_s_at,0
202834_at,1
202835_at,1
202836_s_at,0
202837_at,1
202838_at,0
202839_s_at,1
202840_at,0
202841_x_at,1
202842_s_at,0
202843_at,1
202844_s_at,1
202845_s_at,0
202846_s_at,1
202847_at,0
202848_s_at,1
202849_x_at,1
202850_at,0
202851_at,1
202852_s_at,1
202853_s_at,0
202854_at,0
202855_s_at,0
202856_s_at,0
202857_at,0
202858_at,0
202859_x_at,0
202860_at,1
202861_at,1
202862_at,1
202863_at,1
202864_s_at,1
202865_at,1
202866_at,1
202867_s_at,1
202868_s_at,0
202869_at,0
202870_s_at,1
202871_at,1
202872_at,1
202873_at,1
202874_s_at,1
202875_s_at,1
202876_s_at,0
202877_s_at,1
202878_s_at,0
202879_s_at,1
202880_s_at,1
202881_x_at,1
202882_x_at,0
202883_s_at,1
202884_s_at,1
202885_s_at,1
202886_s_at,1
202887_s_at,0
202888_s_at,0
202889_x_at,1
202890_at,0
202891_at,0
202892_at,1
202893_at,0
202894_at,1
202895_s_at,1
202896_s_at,1
202897_at,1
202898_at,1
202899_s_at,0
2028_s_at,1
202900_s_at,1
202901_x_at,1
202902_s_at,0
202903_at,1
202904_s_at,1
202905_x_at,1
202906_s_at,1
202907_s_at,0
202908_at,1
202909_at,1
202910_s_at,0
202911_at,1
202912_at,0
202913_at,1
202914_s_at,1
202915_s_at,1
202916_s_at,1
202917_s_at,1
202918_s_at,1
202919_at,0
202920_at,1
202921_s_at,1
202922_at,1
202923_s_at,1
202924_s_at,1
202925_s_at,1
202926_at,1
202927_at,1
202928_s_at,1
202929_s_at,0
202930_s_at,1
202931_x_at,0
202932_at,0
202933_s_at,0
202934_at,0
202935_s_at,0
202936_s_at,0
202937_x_at,1
202938_x_at,1
202939_at,0
202940_at,1
202941_at,0
202942_at,0
202943_s_at,0
202944_at,1
202945_at,1
202946_s_at,1
202947_s_at,1
202948_at,0
202949_s_at,0
202950_at,1
202951_at,0
202952_s_at,1
202953_at,0
202954_at,0
202955_s_at,1
202956_at,0
202957_at,0
202958_at,1
202959_at,1
202960_s_at,0
202961_s_at,0
202962_at,0
202963_at,1
202964_s_at,1
202965_s_at,1
202966_at,1
202967_at,0
202968_s_at,0
202969_at,0
202970_at,1
202971_s_at,1
202972_s_at,0
202973_x_at,0
202974_at,1
202975_s_at,1
202976_s_at,1
202977_s_at,1
202978_s_at,1
202979_s_at,1
202980_s_at,1
202981_x_at,0
202982_s_at,1
202983_at,1
202984_s_at,1
202985_s_at,0
202986_at,1
202987_at,1
202988_s_at,1
202989_at,1
202990_at,1
202991_at,1
202992_at,1
202993_at,1
202994_s_at,1
202995_s_at,1
202996_at,0
202997_s_at,1
202998_s_at,1
202999_s_at,1
203000_at,1
203001_s_at,1
203002_at,1
203003_at,1
203004_s_at,1
203005_at,0
203006_at,0
203007_x_at,0
203008_x_at,0
203009_at,1
203010_at,1
203011_at,0
203012_x_at,0
203013_at,1
203014_x_at,1
203015_s_at,1
203016_s_at,1
203017_s_at,1
203018_s_at,1
203019_x_at,1
203020_at,1
203021_at,0
203022_at,1
203023_at,1
203024_s_at,0
203025_at,1
203026_at,0
203027_s_at,1
203028_s_at,0
203029_s_at,1
203030_s_at,1
203031_s_at,1
203032_s_at,1
203033_x_at,0
203034_s_at,0
203035_s_at,1
203036_s_at,1
203037_s_at,0
203038_at,0
203039_s_at,0
203040_s_at,1
203041_s_at,0
203042_at,1
203043_at,0
203044_at,1
203045_at,1
203046_s_at,1
203047_at,1
203048_s_at,1
203049_s_at,1
203050_at,1
203051_at,1
203052_at,1
203053_at,1
203054_s_at,0
203055_s_at,1
203056_s_at,1
203057_s_at,1
203058_s_at,0
203059_s_at,0
203060_s_at,0
203061_s_at,1
203062_s_at,1
203063_at,1
203064_s_at,1
203065_s_at,0
203066_at,1
203067_at,1
203068_at,1
203069_at,1
203070_at,1
203071_at,1
203072_at,1
203073_at,0
203074_at,1
203075_at,0
203076_s_at,0
203077_s_at,1
203078_at,1
203079_s_at,1
203080_s_at,1
203081_at,1
203082_at,1
203083_at,1
203084_at,1
203085_s_at,1
203086_at,1
203087_s_at,1
203088_at,1
203089_s_at,1
203090_at,0
203091_at,1
203092_at,1
203093_s_at,1
203094_at,1
203095_at,0
203096_s_at,1
203097_s_at,0
203098_at,0
203099_s_at,1
203100_s_at,1
203101_s_at,1
203102_s_at,0
203103_s_at,0
203104_at,1
203105_s_at,1
203106_s_at,1
203107_x_at,0
203108_at,0
203109_at,1
203110_at,1
203111_s_at,1
203112_s_at,1
203113_s_at,0
203114_at,1
203115_at,1
203116_s_at,1
203117_s_at,1
203118_at,0
203119_at,0
203120_at,1
203122_at,1
203123_s_at,1
203124_s_at,1
203125_x_at,1
203126_at,0
203127_s_at,0
203128_at,1
203129_s_at,1
203130_s_at,0
203131_at,0
203132_at,1
203133_at,0
203134_at,1
203135_at,1
203136_at,0
203137_at,0
203138_at,1
203139_at,1
203140_at,1
203141_s_at,1
203142_s_at,0
203143_s_at,1
203144_s_at,1
203145_at,1
203146_s_at,1
203147_s_at,0
203148_s_at,0
203149_at,0
203150_at,1
203151_at,0
203152_at,0
203153_at,1
203154_s_at,1
203155_at,1
203156_at,0
203157_s_at,1
203158_s_at,1
203159_at,0
203160_s_at,1
203161_s_at,1
203162_s_at,0
203163_at,1
203164_at,1
203165_s_at,1
203166_at,0
203167_at,1
203168_at,1
203169_at,1
203170_at,1
203171_s_at,1
203172_at,1
203173_s_at,1
203174_s_at,0
203175_at,0
203176_s_at,1
203177_x_at,1
203178_at,1
203179_at,1
203180_at,1
203181_x_at,1
203182_s_at,1
203183_s_at,1
203184_at,1
203185_at,1
203186_s_at,0
203187_at,0
203188_at,1
203189_s_at,1
203190_at,0
203191_at,1
203192_at,1
203193_at,1
203194_s_at,1
203195_s_at,1
203196_at,1
203197_s_at,1
203198_at,1
203199_s_at,1
203200_s_at,1
203201_at,1
203202_at,1
203203_s_at,1
203204_s_at,1
203205_at,1
203206_at,0
203207_s_at,1
203208_s_at,1
203209_at,1
203210_s_at,1
203211_s_at,1
203212_s_at,1
203213_at,1
203214_x_at,1
203215_s_at,1
203216_s_at,1
203217_s_at,1
203218_at,1
203219_s_at,1
203220_s_at,1
203221_at,0
203222_s_at,1
203223_at,1
203224_at,0
203225_s_at,0
203226_s_at,0
203227_s_at,0
203228_at,1
203229_s_at,1
203230_at,0
203231_s_at,1
203232_s_at,1
203233_at,1
203234_at,1
203235_at,1
203236_s_at,0
203237_s_at,1
203238_s_at,1
203239_s_at,1
203240_at,0
203241_at,1
203242_s_at,1
203243_s_at,1
203244_at,1
203245_s_at,1
203246_s_at,1
203247_s_at,0
203248_at,1
203249_at,1
203250_at,0
203252_at,1
203253_s_at,1
203254_s_at,1
203255_at,1
203256_at,1
203257_s_at,0
203258_at,1
203259_s_at,0
203260_at,1
203261_at,0
203262_s_at,0
203263_s_at,1
203264_s_at,1
203265_s_at,1
203266_s_at,1
203267_s_at,1
203268_s_at,1
203269_at,1
203270_at,1
203271_s_at,1
203272_s_at,1
203273_s_at,0
203274_at,0
203275_at,1
203276_at,1
203277_at,1
203278_s_at,1
203279_at,0
203280_at,1
203281_s_at,1
203282_at,1
203283_s_at,1
203284_s_at,1
203285_s_at,1
203286_at,0
203287_at,0
203288_at,1
203289_s_at,1
203290_at,1
203291_at,1
203292_s_at,0
203293_s_at,1
203294_s_at,1
203295_s_at,1
203296_s_at,1
203297_s_at,0
203298_s_at,1
203299_s_at,1
203300_x_at,1
203301_s_at,1
203302_at,1
203303_at,0
203304_at,0
203305_at,0
203306_s_at,0
203307_at,1
203308_x_at,1
203309_s_at,1
203310_at,1
203311_s_at,0
203312_x_at,0
203313_s_at,0
203314_at,0
203315_at,0
203316_s_at,0
203317_at,1
203318_s_at,0
203319_s_at,1
203320_at,0
203321_s_at,1
203322_at,1
203323_at,1
203324_s_at,1
203325_s_at,1
203326_x_at,1
203327_at,1
203328_x_at,0
203329_at,1
203330_s_at,1
203331_s_at,1
203332_s_at,1
203333_at,1
203334_at,1
203335_at,0
203336_s_at,1
203337_x_at,1
203338_at,0
203339_at,1
203340_s_at,1
203341_at,1
203342_at,0
203343_at,0
203344_s_at,0
203345_s_at,1
203346_s_at,1
203347_s_at,1
203348_s_at,1
203349_s_at,1
203350_at,1
203351_s_at,1
203352_at,1
203353_s_at,0
203354_s_at,1
203355_s_at,1
203356_at,1
203357_s_at,1
203358_s_at,1
203359_s_at,1
203360_s_at,1
203361_s_at,1
203362_s_at,1
203363_s_at,0
203364_s_at,1
203365_s_at,1
203366_at,1
203367_at,1
203368_at,1
203369_x_at,1
203370_s_at,1
203371_s_at,0
203372_s_at,1
203373_at,1
203374_s_at,1
203375_s_at,1
203376_at,0
203377_s_at,1
203378_at,1
203379_at,0
203380_x_at,0
203381_s_at,0
203382_s_at,0
203383_s_at,0
203384_s_at,1
203385_at,0
203386_at,1
203387_s_at,1
203388_at,1
203389_at,1
203390_s_at,1
203391_at,0
203392_s_at,0
203393_at,1
203394_s_at,0
203395_s_at,1
203396_at,0
203397_s_at,0
203398_s_at,1
203399_x_at,1
203400_s_at,1
203401_at,0
203402_at,1
203403_s_at,0
203404_at,1
203405_at,0
203406_at,0
203407_at,1
203408_s_at,0
203409_at,1
203410_at,1
203411_s_at,0
203412_at,1
203413_at,1
203414_at,1
203415_at,0
203416_at,0
203417_at,1
203418_at,1
203419_at,1
203420_at,0
203421_at,1
203422_at,1
203423_at,1
203424_s_at,1
203425_s_at,1
203426_s_at,1
203427_at,1
203428_s_at,1
203429_s_at,1
203430_at,0
203431_s_at,0
203432_at,1
203433_at,1
203434_s_at,1
203435_s_at,1
203436_at,1
203437_at,1
203438_at,1
203439_s_at,1
203440_at,1
203441_s_at,1
203442_x_at,1
203443_at,1
203444_s_at,1
203445_s_at,0
203446_s_at,1
203447_at,1
203448_s_at,1
203449_s_at,1
203450_at,0
203451_at,1
203452_at,1
203453_at,0
203454_s_at,1
203455_s_at,0
203456_at,1
203457_at,1
203458_at,0
203459_s_at,1
203460_s_at,0
203461_at,1
203462_x_at,0
203463_s_at,1
203464_s_at,1
203465_at,1
203466_at,1
203467_at,1
203468_at,1
203469_s_at,1
203470_s_at,1
203471_s_at,1
203472_s_at,1
203473_at,0
203474_at,0
203475_at,1
203476_at,0
203477_at,1
203478_at,0
203479_s_at,1
203480_s_at,0
203481_at,1
203482_at,1
203483_at,1
203484_at,0
203485_at,1
203486_s_at,1
203487_s_at,1
203488_at,1
203489_at,1
203490_at,1
203491_s_at,1
203492_x_at,1
203493_s_at,1
203494_s_at,1
203495_at,1
203496_s_at,1
203497_at,1
203498_at,1
203499_at,0
203500_at,1
203501_at,1
203502_at,1
203503_s_at,1
203504_s_at,1
203505_at,1
203506_s_at,1
203507_at,1
203508_at,1
203509_at,0
203510_at,1
203511_s_at,0
203512_at,0
203513_at,0
203514_at,1
203515_s_at,1
203516_at,1
203517_at,0
203518_at,1
203519_s_at,1
203520_s_at,1
203521_s_at,1
203522_at,1
203523_at,1
203524_s_at,0
203525_s_at,1
203526_s_at,1
203527_s_at,1
203528_at,1
203529_at,0
203530_s_at,0
203531_at,0
203532_x_at,1
203533_s_at,1
203534_at,0
203535_at,1
203536_s_at,1
203537_at,1
203538_at,0
203539_s_at,1
203540_at,1
203541_s_at,1
203542_s_at,0
203543_s_at,1
203544_s_at,1
203545_at,0
203546_at,0
203547_at,1
203548_s_at,1
203549_s_at,1
203550_s_at,1
203551_s_at,1
203552_at,1
203553_s_at,1
203554_x_at,0
203555_at,1
203556_at,1
203557_s_at,0
203558_at,1
203559_s_at,0
203560_at,0
203561_at,1
203562_at,1
203563_at,1
203564_at,1
203565_s_at,1
203566_s_at,1
203567_s_at,1
203568_s_at,1
203569_s_at,0
203570_at,1
203571_s_at,1
203572_s_at,0
203573_s_at,1
203574_at,0
203575_at,1
203576_at,0
203577_at,1
203578_s_at,1
203579_s_at,1
203580_s_at,1
203581_at,1
203582_s_at,1
203583_at,0
203584_at,1
203585_at,1
203586_s_at,1
203587_at,1
203588_s_at,1
203589_s_at,1
203590_at,0
203591_s_at,1
203592_s_at,1
203593_at,0
203594_at,0
203595_s_at,1
203596_s_at,1
203597_s_at,1
203598_s_at,1
203599_s_at,1
203600_s_at,1
203601_s_at,1
203602_s_at,1
203603_s_at,1
203604_at,1
203605_at,0
203606_at,0
203607_at,1
203608_at,1
203609_s_at,1
203610_s_at,1
203611_at,0
203612_at,1
203613_s_at,0
203614_at,0
203615_x_at,0
203616_at,1
203617_x_at,1
203618_at,1
203619_s_at,1
203620_s_at,1
203621_at,0
203622_s_at,1
203623_at,1
203624_at,1
203625_x_at,1
203626_s_at,1
203627_at,1
203628_at,1
203629_s_at,1
203630_s_at,0
203631_s_at,1
203632_s_at,1
203633_at,0
203634_s_at,1
203635_at,1
203636_at,1
203637_s_at,1
203638_s_at,1
203639_s_at,1
203640_at,0
203641_s_at,1
203642_s_at,1
203643_at,1
203644_s_at,1
203645_s_at,1
203646_at,1
203647_s_at,0
203648_at,0
203649_s_at,0
203650_at,1
203651_at,1
203652_at,0
203653_s_at,1
203654_s_at,1
203655_at,1
203656_at,0
203657_s_at,1
203658_at,0
203659_s_at,0
203660_s_at,1
203661_s_at,1
203662_s_at,1
203663_s_at,0
203664_s_at,1
203665_at,0
203666_at,0
203667_at,0
203668_at,0
203669_s_at,0
203670_at,1
203671_at,1
203672_x_at,0
203673_at,1
203674_at,0
203675_at,1
203676_at,1
203677_s_at,1
203678_at,1
203679_at,1
203680_at,1
203681_at,1
203682_s_at,1
203683_s_at,1
203684_s_at,1
203685_at,1
203686_at,1
203687_at,1
203688_at,1
203689_s_at,1
203690_at,1
203691_at,0
203692_s_at,1
203693_s_at,1
203694_s_at,0
203695_s_at,1
203696_s_at,1
203697_at,1
203698_s_at,0
203699_s_at,1
203700_s_at,1
203701_s_at,1
203702_s_at,1
203703_s_at,1
203704_s_at,0
203705_s_at,1
203706_s_at,1
203707_at,1
203708_at,1
203709_at,1
203710_at,1
203711_s_at,1
203712_at,0
203713_s_at,0
203714_s_at,1
203715_at,1
203716_s_at,1
203717_at,0
203718_at,0
203719_at,1
203720_s_at,1
203721_s_at,0
203722_at,1
203723_at,1
203724_s_at,1
203725_at,0
203726_s_at,0
203727_at,0
203728_at,1
203729_at,0
203730_s_at,1
203731_s_at,1
203732_at,1
203733_at,1
203734_at,0
203735_x_at,1
203736_s_at,1
203737_s_at,1
203738_at,1
203739_at,1
203740_at,1
203741_s_at,1
203742_s_at,1
203743_s_at,1
203744_at,1
203745_at,1
203746_s_at,0
203747_at,1
203748_x_at,1
203749_s_at,1
203750_s_at,1
203751_x_at,0
203752_s_at,0
203753_at,1
203754_s_at,1
203755_at,1
203756_at,1
203757_s_at,0
203758_at,0
203759_at,1
203760_s_at,1
203761_at,1
203762_s_at,1
203763_at,1
203764_at,1
203765_at,1
203766_s_at,1
203767_s_at,1
203768_s_at,1
203769_s_at,1
203770_s_at,1
203771_s_at,1
203772_at,1
203773_x_at,1
203774_at,1
203775_at,1
203776_at,1
203777_s_at,1
203778_at,1
203779_s_at,1
203780_at,1
203781_at,0
203782_s_at,1
203783_x_at,1
203784_s_at,1
203785_s_at,1
203786_s_at,0
203787_at,1
203788_s_at,1
203789_s_at,0
203790_s_at,0
203791_at,1
203792_x_at,1
203793_x_at,1
203794_at,1
203795_s_at,1
203796_s_at,1
203797_at,1
203798_s_at,1
203799_at,0
203800_s_at,0
203801_at,1
203802_x_at,1
203803_at,1
203804_s_at,0
203805_s_at,1
203806_s_at,1
203807_x_at,1
203808_at,1
203809_s_at,1
203810_at,1
203811_s_at,1
203812_at,1
203813_s_at,1
203814_s_at,1
203815_at,1
203816_at,1
203817_at,1
203818_s_at,0
203819_s_at,1
203820_s_at,1
203821_at,0
203822_s_at,1
203823_at,1
203824_at,0
203825_at,0
203826_s_at,1
203827_at,1
203828_s_at,0
203829_at,1
203830_at,1
203831_at,0
203832_at,0
203833_s_at,0
203834_s_at,0
203835_at,1
203836_s_at,1
203837_at,0
203838_s_at,1
203839_s_at,1
203840_at,1
203841_x_at,1
203842_s_at,1
203843_at,0
203844_at,1
203845_at,1
203846_at,1
203847_s_at,1
203848_at,1
203849_s_at,1
203850_s_at,1
203851_at,1
203852_s_at,1
203853_s_at,1
203854_at,1
203855_at,1
203856_at,1
203857_s_at,0
203858_s_at,0
203859_s_at,1
203860_at,1
203861_s_at,1
203862_s_at,1
203863_at,1
203864_s_at,1
203865_s_at,1
203866_at,1
203867_s_at,1
203868_s_at,1
203869_at,1
203870_at,1
203871_at,1
203872_at,1
203873_at,1
203874_s_at,1
203875_at,1
203876_s_at,1
203877_at,1
203878_s_at,1
203879_at,1
203880_at,0
203881_s_at,1
203882_at,0
203883_s_at,1
203884_s_at,1
203885_at,0
203886_s_at,1
203887_s_at,1
203888_at,1
203889_at,1
203890_s_at,1
203891_s_at,1
203892_at,0
203893_at,0
203894_at,1
203895_at,1
203896_s_at,1
203897_at,1
203898_at,1
203899_s_at,1
203900_at,1
